attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
0,142808,0,-68,21413,4213,2726,2696,9051,244,44326,200,0,2
0,142808,0,80,21413,4213,2726,2696,9051,244,44326,200,0,2
0,142808,0,177,21413,4213,2726,2696,9051,244,44326,200,0,2
0,142808,0,205,21413,4213,2726,2696,9051,244,44326,200,0,2
0,997780,0,-118,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,163,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,277,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,242,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,90,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,-122,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,-284,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,-219,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,-90,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,997780,0,-194,1057795,336312,63019,8124,119703,5323,1423712,200,0,2
0,525535,0,-174,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,210,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,-173,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,99,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,352,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,321,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,280,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,-183,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,-173,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,525535,0,-195,370407,56022,9241,5606,58409,3317,469373,200,0,2
0,150050,0,179,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,-146,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,19,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,-115,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,18,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,88,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,325,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,240,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,113,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,150050,0,-121,212901,202955,25157,10864,78113,1673,575311,200,0,2
0,377583,0,141,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,305,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,275,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,0,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,-293,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,-166,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,21,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,157,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,396,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,377583,0,291,321134,139359,26569,3937,35762,1766,579502,200,0,2
0,2118775,0,-58,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,226,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,290,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,204,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,-5,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,-188,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,-229,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,-148,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,41,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,2118775,0,258,440905,254979,324786,29453,161839,17395,2140730,200,0,2
0,972336,0,-217,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,-194,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,-57,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,185,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,246,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,306,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,155,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,-49,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,204,386718,16213,95389,781,77327,2467,439693,200,0,2
0,972336,0,-51,386718,16213,95389,781,77327,2467,439693,200,0,2
0,38776,0,2,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,-153,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,-235,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,-187,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,38,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,278,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,275,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,152,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,155,40508,30942,2293,379,18228,624,109402,200,0,2
0,38776,0,-219,40508,30942,2293,379,18228,624,109402,200,0,2
0,865474,0,348,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,157,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,11,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,-103,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,-323,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,12,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,-27,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,173,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,-145,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,865474,0,-244,512808,328802,44948,19890,111340,14907,1778766,200,0,2
0,1669064,0,-19,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,167,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,389,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,172,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,-27,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,-241,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,-118,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,-132,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,1669064,0,-249,496094,265348,54692,13740,263221,5136,1673119,200,0,2
0,708628,0,-147,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,-211,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,-214,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,41,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,280,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,310,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,293,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,56,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,-149,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,-139,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,708628,0,-242,261745,48527,34264,4983,46489,2166,452615,200,0,2
0,142499,0,-70,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,-221,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,-204,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,-46,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,163,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,290,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,321,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,188,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,142499,0,-190,300886,68166,23735,2739,54746,1782,424022,200,0,2
0,1747863,0,242,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,432,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,181,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,-89,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,-195,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,-261,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,-41,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,160,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,425,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,1747863,0,309,825357,399648,43902,20901,258559,13245,1735116,200,0,2
0,931110,0,57,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,193,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,378,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,249,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,43,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,-198,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,259,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,-116,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,72,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,931110,0,312,754256,406647,58953,23561,111373,2716,1885215,200,0,2
0,534129,0,-156,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,-201,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,-189,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,173,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,281,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,212,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,100,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,-189,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,-298,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,534129,0,-203,91985,45024,15975,5068,35266,3646,465224,200,0,2
0,25762,0,-21,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,-197,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,-138,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,-101,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,138,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,307,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,225,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,150,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,-118,54151,20693,4828,689,9923,296,130109,200,0,2
0,25762,0,-234,54151,20693,4828,689,9923,296,130109,200,0,2
0,50132,0,346,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,226,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,-84,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,-204,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,-277,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,-57,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,406,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,187,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,436,45527,20728,9785,725,10820,286,116429,200,0,2
0,50132,0,10,45527,20728,9785,725,10820,286,116429,200,0,2
0,2536467,0,316,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,326,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,-169,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,55,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,-153,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,-333,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,-130,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,119,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,-108,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,2536467,0,266,307834,294672,94961,26492,177239,5017,1803074,200,0,2
0,673915,0,-185,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,-33,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,283,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,423,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,214,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,-58,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,-220,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,-227,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,-236,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,673915,0,202,206414,82179,32345,5884,92515,2302,473501,200,0,2
0,114985,0,-266,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,-203,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,282,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,183,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,256,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,373,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,147,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,-27,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,-222,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,114985,0,-134,319404,23419,77095,2379,79469,3618,450356,200,0,2
0,812921,0,220,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,13,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,-167,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,-222,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,-98,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,177,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,252,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,192,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,104,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,812921,0,-139,33346,57107,78196,3277,83746,2350,496099,200,0,2
0,422019,0,272,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,231,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,92,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,-237,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,-227,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,-203,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,121,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,298,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,329,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,422019,0,252,820662,228434,206546,23117,440949,20839,1866549,200,0,2
0,233156,0,-173,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,330,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,452,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,219,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,144,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,-341,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,-173,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,-145,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,405,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,233156,0,257,228562,27361,151138,2880,77397,2310,547773,200,0,2
0,637163,0,-193,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,-171,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,48,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,389,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,417,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,72,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,-241,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,-184,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,637163,0,89,271227,13003,106759,5936,92344,3052,541090,200,0,2
0,57231,0,258,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,-6,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,165,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,-180,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,-140,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,201,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,549,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,313,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,138,52048,24826,986,1329,8780,392,109964,200,0,2
0,57231,0,232,52048,24826,986,1329,8780,392,109964,200,0,2
0,1402838,0,217,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,256,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,332,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,-113,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,-269,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,-82,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,218,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,274,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,236,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1402838,0,54,1127132,619743,22834,53228,163795,4886,1870204,200,0,2
0,1162782,0,-131,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,150,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,379,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,250,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,-20,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,-157,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,-231,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,-110,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,35,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,1162782,0,290,327695,124978,107435,67883,165521,8455,1636246,200,0,2
0,616375,0,-178,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,-186,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,74,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,629,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,362,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,-43,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,-244,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,-189,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,-108,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,616375,0,105,836252,296658,12119,17772,186268,5083,1643257,200,0,2
0,552480,0,-116,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,-106,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,-309,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,-67,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,217,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,1101,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,240,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,117,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,-3,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,552480,0,-44,126006,57041,13694,13622,111032,20448,140842,200,0,2
0,489031,0,123,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,42,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,-103,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,-121,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,-106,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,1,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,91,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,328,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,162,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,489031,0,-90,278967,118331,43711,33217,22633,39604,122892,200,0,2
0,741784,0,139,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,250,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,-163,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,157,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,-199,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,-245,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,-13,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,378,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,-227,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,741784,0,289,613373,62696,33174,36505,51599,2241,679851,200,0,2
0,2945580,0,1227,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,164,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,304,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,241,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,-331,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,585,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,-162,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,-283,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,-219,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2945580,0,417,1163164,303132,36070,20263,256329,45381,1712345,200,0,2
0,2668308,0,-167,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,-279,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,-167,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,96,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,297,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,344,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,83,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,-136,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,136,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,2668308,0,-77,951030,151632,199299,137977,369089,32471,1726584,200,0,2
0,287403,0,82,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,-565,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,28,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,-301,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,169,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,341,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,347,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,250,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,-264,583265,1930,133529,2384,91673,928,496822,200,0,2
0,287403,0,-20,583265,1930,133529,2384,91673,928,496822,200,0,2
0,657446,0,250,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,517,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,-49,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,-247,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,-275,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,69,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,211,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,6,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,503,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,657446,0,121,151143,133334,15835,6783,66403,8032,535398,200,0,2
0,1368195,0,133,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,-84,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,660,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,133,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,-183,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,-26,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,-249,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,1368195,0,4,700767,281364,111354,28998,257974,50452,2192537,200,0,2
0,450570,0,-940,889642,153011,224547,45182,229602,7728,1807864,200,0,2
0,450570,0,-217,889642,153011,224547,45182,229602,7728,1807864,200,0,2
0,619238,0,989,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,160,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,69,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,51,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,-2048,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,-394,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,2047,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,2047,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,619238,0,401,111953,105842,80467,44681,111356,91979,88723,200,0,2
0,44584,0,114,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,55,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,48,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,45,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,44,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,44,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,-6,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,-806,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,-147,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,44584,0,1625,40857,7009,18562,14868,6271,5261,12082,200,0,2
0,1017493,0,-232,205081,20484,15051,14842,28774,7791,3524,200,0,2
0,1017493,0,3,205081,20484,15051,14842,28774,7791,3524,200,0,2
0,1017493,0,39,205081,20484,15051,14842,28774,7791,3524,200,0,2
0,1017493,0,44,205081,20484,15051,14842,28774,7791,3524,200,0,2
0,1017493,0,45,205081,20484,15051,14842,28774,7791,3524,200,0,2
0,1017493,0,45,205081,20484,15051,14842,28774,7791,3524,200,0,2
